sample,prediction,true_label,uncertainty,confidence
8171,[3.],[3],0.5,0.5000004434374596
8172,[0.],[0],0.0,0.5000004430972971
8173,[7.],[7],0.0625,0.5000004434306947
8174,[2.],[2],0.0,0.5000004432453955
8175,[7.],[7],0.0625,0.5000004433522094
8176,[4.],[4],0.0,0.5000004434449743
8177,[6.],[6],0.0,0.5000004433244061
8178,[4.],[4],0.25,0.5000004432531571
8179,[0.],[0],0.0,0.5000004432574138
8180,[5.],[5],0.125,0.5000004433533811
8181,[9.],[9],0.5,0.5000004434106418
8182,[9.],[9],0.4375,0.5000004433860956
8183,[5.],[8],0.6875,0.5000004433731847
8184,[9.],[9],0.6875,0.5000004433958044
8185,[5.],[5],0.0,0.5000004434137841
8186,[3.],[3],0.3125,0.5000004433137166
8187,[1.],[1],0.0,0.5000004435002918
8188,[7.],[7],0.0,0.5000004434123057
8189,[4.],[4],0.0625,0.5000004433907742
8190,[7.],[7],0.0,0.5000004434300427
8191,[6.],[6],0.0,0.5000004433377783
8192,[5.],[5],0.1875,0.5000004434065642
8193,[4.],[4],0.375,0.5000004434181241
8194,[0.],[0],0.0625,0.5000004433261257
8195,[0.],[0],0.0,0.5000004433298264
8196,[6.],[6],0.5,0.5000004432729175
8197,[6.],[6],0.1875,0.500000443248572
8198,[4.],[2],0.6875,0.500000443345971
8199,[0.],[0],0.0,0.5000004434106379
8200,[6.],[6],0.125,0.500000443336018
8201,[3.],[3],0.0625,0.5000004432583816
8202,[7.],[7],0.0,0.5000004434308176
8203,[7.],[7],0.0,0.5000004434330407
8204,[4.],[4],0.4375,0.5000004433078831
8205,[4.],[4],0.3125,0.5000004433464368
8206,[3.],[3],0.0,0.5000004433591314
8207,[9.],[9],0.0625,0.5000004434787015
8208,[2.],[2],0.0625,0.500000443385437
8209,[8.],[8],0.125,0.5000004434500774
8210,[9.],[9],0.0625,0.5000004434609169
8211,[6.],[6],0.0,0.5000004433176375
8212,[0.],[0],0.0,0.5000004433677028
8213,[9.],[9],0.25,0.5000004432577075
8214,[5.],[5],0.0,0.5000004433881853
8215,[3.],[3],0.1875,0.5000004434115773
8216,[8.],[8],0.25,0.5000004434329269
8217,[8.],[8],0.25,0.5000004434317745
8218,[7.],[7],0.0,0.500000443476986
8219,[1.],[1],0.0,0.5000004434815526
8220,[4.],[4],0.0,0.500000443433084
8221,[0.],[0],0.0,0.5000004433982742
8222,[4.],[4],0.0,0.5000004434405104
8223,[8.],[8],0.3125,0.5000004434409818
8224,[5.],[5],0.0,0.5000004433660805
8225,[2.],[2],0.125,0.5000004433461268
8226,[3.],[3],0.3125,0.5000004433916236
8227,[9.],[9],0.0625,0.5000004433991279
8228,[0.],[0],0.0625,0.5000004433541632
8229,[1.],[1],0.1875,0.5000004434530329
8230,[9.],[9],0.1875,0.5000004434055797
8231,[1.],[1],0.0,0.5000004434654768
8232,[5.],[5],0.125,0.500000443407599
8233,[1.],[1],0.0,0.5000004434273603
8234,[7.],[7],0.0,0.5000004434073009
8235,[4.],[4],0.0625,0.5000004434220467
8236,[8.],[8],0.0,0.5000004433287221
8237,[6.],[6],0.0,0.5000004433173154
8238,[2.],[2],0.125,0.5000004433988408
8239,[1.],[1],0.0,0.5000004434908233
8240,[6.],[6],0.0625,0.500000443397157
8241,[8.],[8],0.125,0.500000443433181
8242,[8.],[8],0.125,0.5000004434102739
8243,[0.],[0],0.4375,0.5000004433262806
8244,[1.],[1],0.25,0.5000004434205955
8245,[2.],[2],0.125,0.5000004433899491
8246,[3.],[3],0.6875,0.5000004431992128
8247,[4.],[4],0.0,0.5000004433195114
8248,[7.],[7],0.0,0.5000004434310281
8249,[8.],[8],0.0625,0.5000004432771925
8250,[9.],[9],0.0,0.5000004434176218
8251,[0.],[0],0.0625,0.5000004432717806
8252,[1.],[1],0.0,0.5000004434912696
8253,[2.],[2],0.375,0.5000004433586978
8254,[3.],[3],0.375,0.5000004418293245
8255,[0.],[4],0.75,0.5000004433438621
8256,[6.],[6],0.25,0.5000004429619803
8257,[7.],[7],0.0,0.5000004434602315
8258,[8.],[8],0.125,0.5000004429747268
8259,[9.],[9],0.25,0.5000004433157269
8260,[0.],[0],0.125,0.5000004433315484
8261,[1.],[1],0.0,0.5000004435003543
8262,[2.],[2],0.3125,0.5000004433168255
8263,[3.],[3],0.375,0.5000004433295662
8264,[4.],[4],0.0625,0.5000004433475795
8265,[7.],[7],0.0,0.5000004432714035
8266,[8.],[8],0.0,0.5000004432689741
8267,[9.],[9],0.4375,0.5000004433002023
8268,[1.],[1],0.0,0.5000004434288515
8269,[4.],[4],0.1875,0.500000443428487
8270,[5.],[5],0.1875,0.5000004434078875
8271,[3.],[3],0.125,0.5000004432968667
8272,[3.],[3],0.1875,0.5000004431144546
8273,[0.],[0],0.375,0.5000004432921388
8274,[9.],[9],0.125,0.5000004433509003
8275,[5.],[5],0.25,0.5000004432084636
8276,[4.],[4],0.3125,0.50000044334374
8277,[3.],[3],0.625,0.5000004432393965
8278,[0.],[0],0.5625,0.5000004433264512
8279,[8.],[8],0.6875,0.5000004424135203
8280,[4.],[4],0.0625,0.5000004432149865
8281,[6.],[6],0.125,0.5000004434104895
8282,[7.],[7],0.0,0.5000004434077174
8283,[0.],[0],0.125,0.5000004433225534
8284,[7.],[7],0.0,0.5000004432441539
8285,[7.],[7],0.0,0.5000004433703585
8286,[1.],[1],0.125,0.5000004434370615
8287,[6.],[6],0.25,0.5000004432526839
8288,[9.],[9],0.125,0.5000004433493426
8289,[1.],[1],0.0,0.500000443456914
8290,[3.],[3],0.3125,0.5000004433090137
8291,[6.],[6],0.1875,0.5000004434123668
8292,[2.],[2],0.25,0.5000004433799081
8293,[3.],[3],0.4375,0.5000004433368066
8294,[4.],[8],0.6875,0.5000004433650567
8295,[2.],[2],0.1875,0.5000004433494777
8296,[3.],[3],0.375,0.5000004432775064
8297,[8.],[8],0.375,0.5000004434365245
8298,[9.],[9],0.0,0.5000004434796762
8299,[5.],[5],0.0625,0.5000004434308424
8300,[8.],[8],0.0,0.5000004429600576
8301,[8.],[8],0.25,0.5000004433798604
8302,[7.],[7],0.125,0.5000004433189161
8303,[1.],[1],0.0625,0.500000443467681
8304,[7.],[7],0.25,0.5000004432931626
8305,[1.],[1],0.0,0.5000004434084038
8306,[1.],[1],0.0,0.5000004434581077
8307,[0.],[0],0.0,0.5000004433590491
8308,[3.],[3],0.1875,0.5000004432479495
8309,[4.],[4],0.375,0.5000004433800377
8310,[2.],[2],0.4375,0.5000004433254873
8311,[6.],[6],0.125,0.5000004433253592
8312,[4.],[4],0.0625,0.5000004433716286
8313,[7.],[7],0.0,0.5000004434430751
8314,[4.],[4],0.375,0.5000004434171841
8315,[2.],[2],0.0625,0.5000004434183605
8316,[2.],[7],0.5625,0.5000004433185433
8317,[4.],[4],0.375,0.5000004433257954
8318,[2.],[2],0.4375,0.5000004434159658
8319,[9.],[9],0.0,0.5000004434752129
8320,[2.],[2],0.0625,0.500000443160261
8321,[7.],[7],0.0,0.5000004431366897
8322,[9.],[9],0.3125,0.5000004433923709
8323,[2.],[2],0.0625,0.5000004434044601
8324,[1.],[1],0.1875,0.500000443439415
8325,[0.],[0],0.5,0.5000004433555331
8326,[6.],[6],0.5625,0.5000004432580859
8327,[5.],[5],0.5,0.5000004433887183
8328,[3.],[3],0.0,0.500000443425554
8329,[4.],[4],0.4375,0.5000004434195837
8330,[8.],[8],0.25,0.5000004431744853
8331,[5.],[5],0.0,0.5000004434240137
8332,[9.],[9],0.6875,0.5000004432406882
8333,[6.],[6],0.125,0.5000004433076477
8334,[9.],[9],0.0625,0.500000443457227
8335,[0.],[0],0.0,0.5000004432340288
8336,[6.],[6],0.0,0.5000004414659609
8337,[3.],[3],0.125,0.5000004432703504
8338,[0.],[0],0.0,0.5000004433339867
8339,[6.],[8],0.4375,0.5000004426320657
8340,[1.],[1],0.0,0.5000004434584397
8341,[6.],[6],0.125,0.5000004432754445
8342,[0.],[0],0.0,0.5000004433470847
8343,[0.],[0],0.0,0.5000004433211895
8344,[1.],[1],0.0,0.5000004435040594
8345,[2.],[2],0.125,0.5000004431705424
8346,[3.],[3],0.0,0.5000004434065293
8347,[4.],[4],0.0,0.5000004434709161
8348,[5.],[5],0.125,0.5000004433870302
8349,[6.],[6],0.0,0.5000004433123862
8350,[7.],[7],0.0,0.5000004434296922
8351,[0.],[0],0.125,0.5000004433361481
8352,[1.],[1],0.0,0.5000004434983243
8353,[2.],[2],0.3125,0.5000004430779222
8354,[3.],[3],0.25,0.5000004434048515
8355,[4.],[4],0.0,0.500000443403275
8356,[7.],[7],0.0,0.5000004431247029
8357,[8.],[8],0.1875,0.5000004431035221
8358,[9.],[9],0.1875,0.500000443429643
8359,[0.],[0],0.0,0.5000004434136385
8360,[1.],[1],0.0,0.5000004435031418
8361,[2.],[2],0.1875,0.500000443355648
8362,[3.],[3],0.5625,0.5000004433247915
8363,[4.],[4],0.0,0.5000004434237248
8364,[7.],[7],0.0,0.5000004434252231
8365,[2.],[2],0.0,0.5000004433372891
8366,[5.],[5],0.0,0.5000004433824163
8367,[1.],[1],0.0,0.5000004435113724
8368,[6.],[6],0.0,0.5000004434385712
8369,[4.],[4],0.0625,0.5000004433717984
8370,[3.],[3],0.0,0.5000004432558733
8371,[9.],[9],0.0,0.5000004433570767
8372,[9.],[9],0.4375,0.5000004433158483
8373,[0.],[0],0.0,0.5000004434064592
8374,[9.],[9],0.1875,0.5000004432369911
8375,[7.],[7],0.25,0.5000004433948235
8376,[8.],[1],0.5625,0.5000004434768761
8377,[6.],[6],0.375,0.5000004433367703
8378,[4.],[4],0.0,0.5000004434689919
8379,[3.],[3],0.0625,0.500000443363258
8380,[6.],[6],0.0625,0.500000443300378
8381,[2.],[2],0.375,0.5000004433631096
8382,[0.],[0],0.3125,0.5000004433399562
8383,[9.],[9],0.1875,0.5000004434041141
8384,[8.],[8],0.0,0.5000004432728963
8385,[6.],[6],0.125,0.5000004432700559
8386,[5.],[5],0.125,0.5000004434004377
8387,[7.],[7],0.0,0.5000004434094675
8388,[0.],[0],0.0625,0.5000004433735997
8389,[0.],[0],0.0625,0.5000004433341021
8390,[1.],[1],0.0,0.5000004434957372
8391,[7.],[7],0.0,0.5000004433902155
8392,[4.],[4],0.0625,0.5000004434170636
8393,[3.],[3],0.0625,0.500000443452515
8394,[2.],[2],0.125,0.5000004433596821
8395,[4.],[4],0.0,0.5000004434194822
8396,[1.],[1],0.0,0.5000004434982779
8397,[5.],[3],0.5,0.5000004431242606
8398,[7.],[7],0.0,0.5000004434473931
8399,[6.],[6],0.0,0.5000004434044459
8400,[4.],[4],0.0,0.5000004434340263
8401,[7.],[7],0.0,0.5000004434347683
8402,[7.],[7],0.0,0.50000044343624
8403,[7.],[7],0.0,0.5000004433945822
8404,[9.],[9],0.25,0.50000044332992
8405,[8.],[8],0.3125,0.5000004432765187
8406,[4.],[4],0.3125,0.5000004434086246
8407,[3.],[3],0.0625,0.5000004433285656
8408,[4.],[8],0.625,0.5000003923375649
8409,[2.],[2],0.0,0.5000004433641244
8410,[6.],[8],0.4375,0.5000004434646352
8411,[3.],[3],0.0,0.5000004434271224
8412,[5.],[5],0.4375,0.5000004434273255
8413,[8.],[8],0.375,0.5000004433523467
8414,[0.],[0],0.0,0.5000004432703368
8415,[5.],[5],0.0625,0.5000004434541978
8416,[4.],[4],0.125,0.500000443405797
8417,[7.],[7],0.0,0.5000004432612922
8418,[1.],[1],0.0,0.5000004434983093
8419,[3.],[3],0.125,0.5000004433968429
8420,[1.],[1],0.0,0.5000004435111088
8421,[7.],[7],0.0,0.5000004434128729
8422,[9.],[9],0.0625,0.500000443396833
8423,[6.],[6],0.0,0.5000004434433057
8424,[2.],[2],0.0,0.500000443269498
8425,[0.],[0],0.0,0.5000004433246847
8426,[9.],[9],0.3125,0.5000004433120402
8427,[1.],[1],0.0,0.500000443500923
8428,[7.],[7],0.0,0.5000004433681471
8429,[3.],[3],0.125,0.5000004434050024
8430,[3.],[3],0.3125,0.5000004434037347
8431,[9.],[9],0.5625,0.5000004433389136
8432,[1.],[1],0.0,0.5000004435160302
8433,[6.],[6],0.0,0.5000004434053651
8434,[4.],[4],0.0,0.5000004433577304
8435,[3.],[3],0.25,0.5000004432581971
8436,[9.],[9],0.0,0.5000004434565293
8437,[8.],[8],0.0,0.5000004434522826
8438,[2.],[2],0.0625,0.5000004433609553
8439,[1.],[1],0.1875,0.5000004434849595
8440,[8.],[8],0.0,0.5000004426730138
8441,[6.],[6],0.0,0.5000004433410089
8442,[4.],[4],0.3125,0.5000004433503856
8443,[1.],[1],0.0,0.5000004434606701
8444,[5.],[5],0.3125,0.5000004433619212
8445,[5.],[5],0.0,0.5000004432235352
8446,[6.],[6],0.0,0.5000004433488182
8447,[5.],[5],0.0625,0.500000443400703
8448,[0.],[0],0.0,0.5000004433921436
8449,[1.],[1],0.0,0.500000443507241
8450,[2.],[2],0.0,0.5000004433266697
8451,[3.],[3],0.0,0.500000443434231
8452,[4.],[4],0.125,0.5000004433795846
8453,[5.],[5],0.75,0.5000004432978299
8454,[6.],[6],0.0,0.5000004432992526
8455,[7.],[7],0.0,0.5000004430113639
8456,[8.],[8],0.6875,0.5000004433764754
8457,[9.],[9],0.3125,0.5000004434067863
8458,[0.],[0],0.0,0.5000004433482683
8459,[1.],[1],0.0,0.5000004435073794
8460,[2.],[2],0.0,0.5000004431269381
8461,[3.],[3],0.0,0.5000004434681689
8462,[4.],[4],0.3125,0.5000004434051281
8463,[5.],[5],0.5,0.500000443367749
8464,[6.],[6],0.0625,0.5000004433104336
8465,[7.],[7],0.4375,0.5000004433866184
8466,[8.],[8],0.3125,0.5000004434142192
8467,[9.],[9],0.3125,0.5000004434006688
8468,[0.],[0],0.0,0.5000004433440463
8469,[1.],[1],0.125,0.5000004434715042
8470,[2.],[2],0.4375,0.5000004432783035
8471,[3.],[3],0.0,0.5000004433630679
8472,[4.],[4],0.4375,0.50000044344053
8473,[5.],[5],0.125,0.5000004434122363
8474,[6.],[6],0.0,0.5000004433909143
8475,[7.],[7],0.0,0.5000004434430247
8476,[8.],[8],0.625,0.5000004432857779
8477,[9.],[9],0.0,0.5000004434119206
8478,[6.],[6],0.0,0.5000004434437076
8479,[9.],[9],0.0,0.5000004434529725
8480,[7.],[7],0.0,0.5000004433819247
8481,[0.],[0],0.0,0.500000443363879
8482,[2.],[2],0.0,0.500000443325181
8483,[3.],[3],0.0625,0.5000004434456305
8484,[4.],[4],0.1875,0.500000443424358
8485,[3.],[3],0.3125,0.5000004434245815
8486,[8.],[8],0.4375,0.5000004434178053
8487,[5.],[5],0.5625,0.5000004433597464
8488,[1.],[1],0.0,0.5000004434902064
8489,[3.],[3],0.3125,0.5000004434149631
8490,[0.],[0],0.0,0.5000004433479729
8491,[1.],[1],0.0625,0.500000443478853
8492,[2.],[2],0.125,0.5000004432702772
8493,[1.],[1],0.0625,0.5000004434977169
8494,[3.],[3],0.25,0.5000004434700206
8495,[2.],[2],0.0,0.5000004433654776
8496,[0.],[0],0.0,0.5000004432960141
8497,[7.],[7],0.0,0.5000004434703957
8498,[2.],[2],0.0625,0.5000004434053467
8499,[6.],[6],0.0625,0.5000004433617696
8500,[4.],[4],0.0,0.500000443261434
8501,[0.],[0],0.0,0.5000004434011663
8502,[5.],[5],0.4375,0.5000004433945102
8503,[9.],[9],0.125,0.5000004434484775
8504,[9.],[9],0.5,0.5000004434721093
8505,[8.],[8],0.1875,0.5000004433614696
8506,[9.],[9],0.0,0.5000004434665231
8507,[5.],[5],0.375,0.5000004433614391
8508,[3.],[3],0.25,0.500000443416679
8509,[1.],[1],0.3125,0.5000004435031766
8510,[7.],[7],0.25,0.5000004434698849
8511,[4.],[4],0.0625,0.5000004434459568
8512,[7.],[7],0.125,0.5000004433780171
8513,[0.],[0],0.0,0.5000004433542091
8514,[0.],[0],0.0,0.5000004433863469
8515,[6.],[6],0.0625,0.500000443412341
8516,[6.],[6],0.0,0.5000004434234646
8517,[6.],[6],0.0625,0.5000004433596272
8518,[3.],[3],0.0,0.5000004433896993
8519,[7.],[7],0.375,0.5000004433660943
8520,[9.],[4],0.375,0.5000004434402636
8521,[2.],[2],0.125,0.5000004434258889
8522,[8.],[8],0.375,0.5000004433858458
8523,[9.],[9],0.5,0.5000004434492771
8524,[8.],[8],0.0,0.5000004434390422
8525,[7.],[7],0.0625,0.5000004434808376
8526,[1.],[1],0.0625,0.5000004434802854
8527,[9.],[4],0.4375,0.5000004433952249
8528,[0.],[0],0.0,0.5000004433379821
8529,[4.],[4],0.0625,0.5000004433138577
8530,[0.],[8],0.75,0.5000004433280522
8531,[5.],[5],0.125,0.5000004434190575
8532,[2.],[2],0.0625,0.5000004432913828
8533,[3.],[3],0.0,0.5000004434560105
8534,[9.],[9],0.0,0.5000004434593535
8535,[0.],[0],0.0,0.5000004433257015
8536,[1.],[1],0.0625,0.5000004434857203
8537,[9.],[9],0.0625,0.5000004434539486
8538,[1.],[1],0.1875,0.500000443483478
8539,[3.],[5],0.5625,0.500000443315403
8540,[1.],[1],0.125,0.5000004434497285
8541,[7.],[7],0.125,0.5000004434365684
8542,[6.],[6],0.0,0.5000004434383576
8543,[1.],[1],0.125,0.5000004434888611
8544,[2.],[2],0.125,0.5000004432827159
8545,[1.],[1],0.125,0.5000004434754853
8546,[6.],[6],0.125,0.5000004434304642
8547,[8.],[8],0.625,0.5000004432033255
8548,[0.],[0],0.0,0.5000004433503635
8549,[1.],[1],0.0625,0.5000004435183143
8550,[2.],[2],0.0625,0.5000004433298291
8551,[3.],[3],0.0625,0.5000004432864434
8552,[4.],[4],0.0625,0.5000004433170745
8553,[5.],[5],0.5625,0.500000443051829
8554,[6.],[6],0.0,0.5000004432892253
8555,[7.],[7],0.0,0.5000004432856734
8556,[8.],[8],0.0,0.5000004434174852
8557,[9.],[9],0.0,0.5000004433832896
8558,[0.],[0],0.0,0.5000004434116454
8559,[1.],[1],0.0,0.500000443498053
8560,[2.],[2],0.1875,0.5000004430068425
8561,[3.],[3],0.4375,0.5000004431033995
8562,[4.],[4],0.125,0.5000004433607267
8563,[5.],[5],0.25,0.5000004430918861
8564,[6.],[6],0.25,0.5000004433653937
8565,[7.],[7],0.0,0.5000004434892051
8566,[8.],[8],0.0625,0.500000443419918
8567,[0.],[0],0.0,0.5000004434191728
8568,[1.],[1],0.0,0.500000443506835
8569,[2.],[2],0.0625,0.5000004433366458
8570,[3.],[3],0.0625,0.500000443165741
8571,[5.],[5],0.3125,0.5000004433762234
8572,[6.],[6],0.0625,0.5000004433032718
8573,[7.],[7],0.0,0.5000004423082054
8574,[8.],[8],0.0625,0.5000004434078312
8575,[1.],[1],0.0,0.5000004434514921
8576,[0.],[0],0.0,0.5000004434445383
8577,[4.],[4],0.0,0.5000004434884171
8578,[5.],[5],0.125,0.5000004433590968
8579,[6.],[6],0.0625,0.5000004433245724
8580,[6.],[6],0.0,0.5000004433627647
8581,[3.],[3],0.0,0.500000443428613
8582,[4.],[4],0.0,0.5000004434295667
8583,[4.],[4],0.0,0.5000004434684209
8584,[2.],[2],0.3125,0.5000004432175567
8585,[8.],[8],0.0,0.5000004434631228
8586,[1.],[1],0.0,0.5000004434772236
8587,[0.],[0],0.0,0.5000004434647912
8588,[6.],[6],0.25,0.5000004431609114
8589,[4.],[4],0.0,0.5000004434671045
8590,[9.],[9],0.0,0.5000004434948665
8591,[7.],[7],0.0,0.5000004434870337
8592,[2.],[2],0.125,0.500000443232294
8593,[9.],[9],0.0,0.5000004434889398
8594,[2.],[2],0.0625,0.5000004433817545
8595,[0.],[0],0.0,0.5000004432834323
8596,[9.],[9],0.125,0.5000004434604967
8597,[3.],[3],0.25,0.5000004434296066
8598,[3.],[3],0.125,0.500000443443239
8599,[9.],[9],0.1875,0.5000004434328404
8600,[1.],[1],0.0,0.5000004435112484
8601,[5.],[5],0.3125,0.5000004433689931
8602,[2.],[2],0.5625,0.5000004431658563
8603,[3.],[3],0.125,0.5000004433524613
8604,[1.],[1],0.0,0.5000004435160607
8605,[6.],[6],0.125,0.5000004433777114
8606,[7.],[7],0.125,0.5000004434655203
8607,[3.],[3],0.4375,0.5000004434438502
8608,[7.],[7],0.0,0.5000004434241455
8609,[8.],[8],0.0,0.5000004434216813
8610,[4.],[4],0.0625,0.5000004434127296
8611,[0.],[0],0.0,0.5000004434426216
8612,[2.],[2],0.0,0.5000004433433888
8613,[4.],[4],0.0,0.5000004434264607
8614,[0.],[0],0.0,0.5000004434506419
8615,[2.],[2],0.125,0.5000004433478368
8616,[4.],[4],0.125,0.5000004434629185
8617,[7.],[7],0.0,0.5000004434013309
8618,[8.],[8],0.125,0.5000004434687368
8619,[0.],[0],0.0,0.500000443366964
8620,[7.],[7],0.0,0.5000004434295086
8621,[0.],[0],0.0,0.5000004434475398
8622,[6.],[6],0.0,0.5000004433861451
8623,[9.],[9],0.0,0.5000004434990989
8624,[3.],[3],0.25,0.5000004434257993
8625,[2.],[2],0.0625,0.5000004432351518
8626,[4.],[4],0.0,0.5000004434193704
8627,[8.],[8],0.0,0.5000004434336031
8628,[6.],[6],0.1875,0.5000004433361886
8629,[0.],[0],0.0,0.5000004434278186
8630,[5.],[5],0.0,0.5000004434039307
8631,[7.],[7],0.0,0.5000004434425406
8632,[5.],[5],0.125,0.5000004431891748
8633,[1.],[1],0.0,0.5000004434419087
8634,[0.],[0],0.0,0.500000443437886
8635,[8.],[8],0.0625,0.5000004434268251
8636,[1.],[1],0.0,0.5000004435242771
8637,[6.],[6],0.3125,0.5000004431375242
8638,[7.],[7],0.0,0.5000004434076426
8639,[2.],[2],0.6875,0.5000004432170273
8640,[9.],[9],0.0625,0.5000004434745737
8641,[7.],[7],0.0,0.5000004433892524
8642,[9.],[9],0.0,0.5000004434659207
8643,[5.],[5],0.0,0.5000004434188564
8644,[6.],[6],0.0625,0.5000004434181428
8645,[5.],[5],0.125,0.500000443467523
8646,[2.],[2],0.3125,0.5000004433256816
8647,[6.],[6],0.0,0.5000004433936357
8648,[2.],[2],0.0625,0.5000004432909116
8649,[8.],[8],0.0625,0.5000004434352238
8650,[1.],[1],0.0,0.5000004435194945
8651,[7.],[7],0.0,0.5000004432901594
8652,[5.],[5],0.0,0.5000004434390435
8653,[5.],[5],0.0,0.5000004433724472
8654,[7.],[7],0.0,0.5000004434377108
8655,[3.],[3],0.1875,0.5000004434008418
8656,[5.],[5],0.0625,0.5000004434420771
8657,[0.],[0],0.0,0.5000004433866886
8658,[1.],[1],0.0,0.5000004435174776
8659,[1.],[1],0.0,0.5000004434939009
8660,[3.],[3],0.0625,0.500000443426514
8661,[8.],[8],0.0,0.500000443447805
8662,[4.],[4],0.0,0.50000044322412
8663,[9.],[9],0.0,0.5000004434820288
8664,[4.],[4],0.0,0.5000004434215239
8665,[5.],[5],0.1875,0.500000443426461
8666,[1.],[1],0.0,0.5000004435009414
8667,[8.],[8],0.0,0.5000004434441312
8668,[6.],[6],0.0,0.5000004433771156
8669,[8.],[8],0.0625,0.5000004434333113
8670,[9.],[9],0.25,0.5000004434473027
8671,[0.],[0],0.0,0.5000004434373323
8672,[1.],[1],0.0,0.5000004435012423
8673,[2.],[2],0.0625,0.5000004434339086
8674,[3.],[3],0.25,0.5000004434687906
8675,[4.],[4],0.0,0.5000004434386871
8676,[5.],[5],0.0,0.5000004434543944
8677,[6.],[6],0.0,0.5000004434245598
8678,[7.],[7],0.0,0.500000443442431
8679,[8.],[8],0.0,0.5000004434143087
8680,[9.],[9],0.0,0.5000004434643711
8681,[0.],[0],0.0,0.5000004434129957
8682,[1.],[1],0.0,0.5000004434963061
8683,[2.],[2],0.0,0.500000443412828
8684,[3.],[3],0.0625,0.5000004434542389
8685,[4.],[4],0.0,0.5000004434459376
8686,[5.],[5],0.125,0.5000004434061889
8687,[6.],[6],0.0,0.5000004434148202
8688,[7.],[7],0.0,0.5000004434694995
8689,[8.],[8],0.0,0.5000004434219095
8690,[9.],[9],0.0,0.5000004434662602
8691,[0.],[0],0.25,0.5000004433438481
8692,[1.],[1],0.0,0.5000004435143249
8693,[2.],[2],0.0,0.5000004433821015
8694,[3.],[3],0.0,0.5000004434447037
8695,[4.],[4],0.0,0.5000004434179391
8696,[5.],[5],0.125,0.5000004433984615
8697,[6.],[6],0.0,0.5000004433993299
8698,[7.],[7],0.0,0.5000004434218296
8699,[8.],[8],0.0,0.5000004433874452
8700,[9.],[9],0.0,0.5000004434746643
8701,[3.],[3],0.0,0.500000443467549
8702,[5.],[5],0.0,0.5000004434294869
8703,[3.],[3],0.1875,0.5000004434527703
8704,[2.],[2],0.0,0.5000004432399577
8705,[9.],[9],0.0,0.500000443456833
8706,[3.],[3],0.0625,0.5000004434324371
8707,[2.],[2],0.0,0.5000004433403454
8708,[1.],[1],0.0,0.5000004434151717
8709,[4.],[4],0.0,0.5000004434044429
8710,[5.],[5],0.0625,0.5000004434670889
8711,[5.],[5],0.1875,0.5000004434189962
8712,[2.],[2],0.0,0.5000004431201784
8713,[3.],[3],0.0625,0.5000004434565832
8714,[2.],[2],0.0625,0.5000004433510946
8715,[1.],[1],0.0,0.5000004434978874
8716,[3.],[3],0.0,0.5000004434141072
8717,[9.],[9],0.0,0.5000004434633282
8718,[7.],[7],0.0625,0.5000004434513172
8719,[2.],[2],0.0,0.5000004433798737
8720,[1.],[1],0.0625,0.5000004434990315
8721,[2.],[2],0.0,0.5000004433533536
8722,[8.],[8],0.0625,0.5000004434562461
8723,[9.],[9],0.0625,0.5000004434901526
8724,[1.],[1],0.0,0.5000004435089785
8725,[8.],[8],0.0,0.5000004434343163
8726,[8.],[8],0.125,0.5000004434464662
8727,[7.],[7],0.0,0.5000004434638659
8728,[8.],[8],0.0625,0.5000004434237715
8729,[1.],[1],0.0,0.5000004435090099
8730,[0.],[0],0.0,0.5000004434116444
8731,[0.],[0],0.0,0.5000004434387929
8732,[6.],[6],0.0,0.5000004434372373
8733,[7.],[7],0.0,0.5000004434122342
8734,[7.],[7],0.0,0.5000004434446198
8735,[8.],[8],0.0625,0.5000004434324739
8736,[7.],[7],0.0,0.5000004434417646
8737,[5.],[5],0.0625,0.5000004434109633
8738,[0.],[0],0.0625,0.5000004434288736
8739,[6.],[6],0.0625,0.5000004433688621
8740,[1.],[1],0.0,0.5000004435071078
8741,[5.],[5],0.0,0.5000004434583294
8742,[7.],[7],0.0,0.5000004434583929
8743,[4.],[4],0.0,0.5000004433918086
8744,[6.],[6],0.1875,0.5000004434300225
8745,[1.],[1],0.0,0.5000004435012111
8746,[2.],[2],0.0,0.5000004433912549
8747,[5.],[5],0.0625,0.500000443446325
8748,[0.],[0],0.0,0.5000004434334584
8749,[7.],[7],0.0,0.5000004434607571
8750,[9.],[9],0.0,0.5000004434462193
8751,[9.],[9],0.0,0.5000004434612214
8752,[0.],[0],0.1875,0.5000004433742107
8753,[3.],[3],0.0,0.5000004434407301
8754,[4.],[4],0.0,0.5000004434525347
8755,[4.],[4],0.0,0.5000004433941728
8756,[8.],[8],0.1875,0.5000004434529626
8757,[4.],[4],0.0,0.5000004433957099
8758,[1.],[1],0.0,0.5000004434945544
8759,[8.],[8],0.125,0.5000004434421571
8760,[6.],[6],0.0,0.5000004434383771
8761,[5.],[5],0.0,0.5000004433754431
8762,[9.],[9],0.0,0.5000004434743757
8763,[0.],[0],0.0,0.5000004434131883
8764,[0.],[0],0.0,0.5000004433262437
8765,[0.],[0],0.125,0.5000004433986113
8766,[3.],[3],0.0,0.5000004434086761
8767,[7.],[7],0.0,0.5000004434350522
8768,[1.],[1],0.0,0.500000443508204
8769,[6.],[6],0.0,0.5000004433223937
8770,[4.],[4],0.0,0.5000004434758949
8771,[6.],[6],0.0,0.5000004433663409
8772,[0.],[0],0.0,0.500000443431187
